"gene";"mean";"sd";"se"
"LOC150197";-1.0347792482832e-05;1.45477636789444e-05;3.159295343254e-10
"LOC150568";0.000109967390488418;0.000117079595469594;2.56200950714807e-08
"LOC151009";-6.81665002359356e-06;4.59628743116091e-05;2.13125535075282e-09
"LOC151174";-1.09933706067617e-06;1.02886525546562e-05;1.0567206637143e-10
"LOC152217";3.30563584901183e-05;0.000110504698292847;1.31433363347783e-08
"LOC152225";-1.09457484491906e-05;3.54972660255682e-05;1.36328562157015e-09
"LOC153328";9.35367800836856e-05;0.000102699357674103;1.91575088994829e-08
"LOC157381";-4.52206915905283e-05;0.000107927892315597;1.35400720726169e-08
"LOC168474";-1.75482883686728e-05;5.10301653170045e-05;2.87775601573668e-09
"LOC202181";-1.33791991308176e-05;4.56618086164934e-05;2.23656951490438e-09
"LOC202781";0.000224483890399512;0.000389995881564555;2.00488531164671e-07
"LOC219347";-1.86209762775806e-05;3.68347064373565e-05;1.68568378219427e-09
"LOC221442";0.000109884625023165;0.000112791412956999;2.46291401949384e-08
"LOC221710";5.04087996219815e-06;8.42329934935195e-05;7.02724980587155e-09
"LOC222699";-3.25329882325546e-06;3.41826692841963e-05;1.16366442631833e-09
"LOC254559";1.17259537056953e-05;2.68371310014306e-05;8.48252859112006e-10
"LOC255167";-0.000163732178279302;0.000281312882485915;1.0490388855856e-07
"LOC25845";-2.73229517822633e-06;1.21201431958264e-05;1.52430441303462e-10
"LOC282997";-8.83072995021784e-06;2.25823700006257e-05;5.81235181103501e-10
"LOC283267";-2.26300353270221e-05;3.66563679627174e-05;1.83812768859122e-09
"LOC283392";0.000124999431952237;0.000264270434628598;8.45447882042913e-08
"LOC283663";5.02823613637878e-05;9.10393889751325e-05;1.07074313363239e-08
"LOC284276";-1.37767819460259e-06;8.50194597497261e-06;7.32299893407976e-11
"LOC284379";9.37282181591521e-07;5.75112963612178e-06;3.35187861360983e-11
"LOC284578";2.29437870703976e-05;9.16395381635025e-05;8.81372488633572e-09
"LOC284749";1.73397252545925e-05;0.000112386049208992;1.27650977069107e-08
"LOC284837";-6.07570962617666e-05;6.69422334555817e-05;8.11372338434078e-09
"LOC284900";-0.00011747319261457;0.000106949585982897;2.50876621099477e-08
"LOC285359";-5.63302421888822e-05;0.000108133608602601;1.47121198456705e-08
"LOC285401";-8.97399373976166e-05;0.000178214457758594;3.93957494110258e-08
"LOC285593";-8.33654181100894e-06;2.56859028201671e-05;7.20582406689466e-10
"LOC285629";1.30610294989923e-06;1.13863415369422e-05;1.29648773595896e-10
"LOC285735";-3.48760958440208e-05;7.34120789418687e-05;6.5347631151705e-09
