"gene";"mean";"sd";"se"
"PDRG1";-7.37839684659217e-06;2.20275219614248e-05;5.37828359562187e-10
"PDX1";-9.20278812119292e-07;5.30927859130772e-06;2.89293806763642e-11
"PDXDC2";-2.17103739207688e-05;5.88571725030497e-05;3.92248390754368e-09
"PDXP";4.5919969585961e-06;1.69681483001391e-05;3.07922094093739e-10
"PDZD11";8.9679775813947e-05;0.000100316005409813;1.80679311729952e-08
"PDZD2";2.09894286693025e-05;8.00201750036995e-05;6.81971223623973e-09
"PDZD3";-1.08162020335661e-07;1.33332549393604e-06;1.78277259890867e-12
"PDZD7";1.93262207945877e-07;2.9210900902004e-06;8.53803952347404e-12
"PDZRN4";-1.70979556973802e-07;2.39774847156039e-06;5.75681821646159e-12
"PEA15";-5.28059846482352e-05;0.000122809302281513;1.78138970245234e-08
"PEBP4";7.3654200093963e-06;2.55744766192738e-05;7.05844417188094e-10
"PECR";-0.000274396755557387;0.000218941578100467;1.230487857559e-07
"PEG10";-0.000344463428229535;0.000270767909389806;1.91694692861935e-07
"PEG3";1.07972593538837e-05;3.93112912397836e-05;1.65614873819735e-09
"PELI3";0;0;0
"PELO";7.60360831406542e-05;0.000113167594092529;1.85402440350988e-08
"PENK";1.63115594375056e-05;0.000102245370317246;1.06808815355591e-08
"PEPD";-9.12663733177389e-05;5.06458571518565e-05;1.08849108773746e-08
"PER1";8.84953277219113e-05;0.000373841149695441;1.47063225207129e-07
"PER2";0.000880672095555704;0.000312127173360964;8.72640458961268e-07
"PET112L";4.4653502114701e-05;2.47322720885051e-05;2.60332096503565e-09
"PEX11B";-4.69526795509702e-05;4.79398398883472e-05;4.49414240971496e-09
"PEX11G";2.69399580244655e-05;7.20956936902812e-05;5.90400982670942e-09
"PEX13";-7.89820826413639e-05;8.43198202703805e-05;1.33212727767272e-08
"PEX5L";-9.1437978553003e-07;3.83715516710987e-05;1.46767682000372e-09
"PEX6";1.11793122927533e-06;2.67565479795724e-06;8.38198481393556e-12
"PEX7";0.000107886369373336;0.000111057886129391;2.39269548956393e-08
"PF4V1";-1.71560321077695e-07;1.33410937407184e-06;1.80258960852911e-12
"PFDN2";0.000146634521720901;9.96548618997725e-05;3.1395439530128e-08
"PFKFB2";-2.37909002024046e-06;1.10889020178354e-05;1.28161547556384e-10
"PFKFB3";1.05434026185563e-06;2.34628937960805e-05;5.4954944203751e-10
"PFKFB4";-3.02571366438583e-05;1.54358478215023e-05;1.15286398127486e-09
"PGAP3";9.51096687948559e-05;0.000190296115839965;4.51223231640605e-08
"PGBD1";-0.000894232609177432;0.00117871838878697;2.18380577742571e-06
"PGBD3";-5.67317866454839e-06;6.63279046836161e-05;4.41503683219559e-09
"PGCP";-0.00574186989992096;0.00325721985854692;4.35386658868355e-05
"PGF";4.44897809979273e-07;4.95279081850878e-06;2.46358523934853e-11
"PGK2";-1.76222401119678e-07;2.87410038422432e-06;8.26045301859836e-12
"PGM1";-4.11517397274961e-06;7.32100219649974e-06;7.03302372309049e-11
"PGM5P2";-6.5809822793491e-06;3.97708272927276e-05;1.61908172039348e-09
"PGP";-0.000130517367445967;0.000282248632550198;9.6399583967285e-08
"PGPEP1";-0.000116881335528718;0.000134530779993184;3.1691737771207e-08
"PGPEP1L";4.03525505294491e-06;2.18479557203054e-05;4.9182196690041e-10
"PGR";-0.00124264585624365;0.00429378696239255;1.99114646517811e-05
"PGRMC2";-1.31206223255728e-05;4.63429484774146e-05;2.31174566065686e-09
"PHC2";9.43557841714563e-07;8.08579587229241e-06;6.60246064586347e-11
"PHF1";-0.000581677425519804;0.000692003279917847;8.15416909109424e-07
"PHF15";-2.6502140461383e-05;3.91087065028939e-05;2.22610440748343e-09
"PHF16";-6.77065667340449e-06;7.55840683423674e-06;1.02756533052413e-10
