"gene";"mean";"sd";"se"
"VWA3B";-1.509955173852e-05;4.45475461930475e-05;2.1782650953566e-09
"VWA5A";-0.000499594426928728;0.000362003000950004;3.78381347344418e-07
"VWA5B1";-7.74967559700688e-06;2.91191263559089e-05;8.93361620560382e-10
"VWA5B2";-5.62145694016933e-06;1.49976586637188e-05;2.52652444120263e-10
"VWC2";5.8448750370203e-05;0.00012679579774244;1.92162380842018e-08
"VWDE";-1.92492855310422e-05;7.37337696587729e-05;5.71346811278834e-09
"WARS2";-1.84139693150044e-05;3.47381484343515e-05;1.52500737850084e-09
"WAS";9.78556790810339e-06;9.37392326013987e-05;8.73130031404015e-09
"WASF3";-0.000308359205393374;0.000358523765217807;2.21408495117718e-07
"WASH7P";-3.53866577297148e-06;1.35209702414366e-05;1.92186780752444e-10
"WBP11P1";1.06390320059171e-05;9.8580453499782e-05;9.66374126575901e-09
"WBSCR17";7.35869804054321e-05;0.000102378888112353;1.57157659899125e-08
"WBSCR22";-1.12434555699035e-05;0.000150837669536573;2.24861419383211e-08
"WBSCR27";0.000246705340016479;0.00023818472410636;1.16617350300655e-07
"WBSCR28";-4.62781130805939e-06;2.29322013374916e-05;5.38235498131371e-10
"WDR16";6.03936454292135e-05;5.08062377950853e-05;6.18416148644978e-09
"WDR19";0.000151386476917621;0.000144296602525355;4.33803833507801e-08
"WDR25";-0.000208774371156691;0.000157649885311102;6.80117160053273e-08
"WDR38";5.67277572999236e-06;1.97248730216226e-05;4.14542886137804e-10
"WDR49";-1.2005866843121e-05;2.76932074703982e-05;8.9783192796364e-10
"WDR61";3.10323378165925e-06;1.67942898653728e-05;2.86815332467138e-10
"WDR63";-7.03312317216439e-05;4.17490223721812e-05;6.65941163022278e-09
"WDR64";1.08403240906647e-05;3.0031087906561e-05;1.00382944929652e-09
"WDR65";0.000175547106897608;0.000441296465131106;2.22201726357722e-07
"WDR66";1.47731603138278e-05;2.18637428005412e-05;6.88027734746822e-10
"WDR72";5.74345629582948e-05;0.000106622645966988;1.44711109546429e-08
"WDR86";-0.000150217289410322;0.000209814570410941;6.58283853400858e-08
"WDR87";3.86760008296447e-06;1.57878779143672e-05;2.59917883422796e-10
"WDR91";-0.000307570499138047;0.000490899728250891;3.31427283702398e-07
"WDYHV1";-0.000101005512787074;0.000111762085048791;2.24775192737907e-08
"WFDC1";-3.07143035459266e-05;3.13661481110625e-05;1.91024101295841e-09
"WFDC2";-1.5246814665459e-06;1.07935373223061e-05;1.16816473089891e-10
"WFIKKN1";-1.84543111878658e-06;7.66190250329343e-06;6.10982151226087e-11
"WFIKKN2";1.08338130026052e-05;3.6089041573758e-05;1.39733492723763e-09
"WHAMML1";-9.18252048550365e-06;2.18870672968862e-05;5.55103022931011e-10
"WIBG";-9.76454269726284e-06;9.58314092118607e-05;9.12066633748793e-09
"WIF1";1.3629877689528e-05;4.66671445583102e-05;2.32604728531244e-09
"WIPF3";-2.39943807989119e-05;5.7439413357479e-05;3.81813227182881e-09
"WIPI1";-1.15111810978613e-05;3.14989351247334e-05;1.10758360229454e-09
"WISP2";-1.22553971114388e-05;3.6839483157818e-05;1.48394318253327e-09
"WISP3";1.42837038219739e-05;4.65655317489168e-05;2.33498761870809e-09
"WNK2";-6.26707239084852e-06;3.11399430826957e-05;9.92253354042327e-10
"WNK4";1.84773452574313e-05;8.15174006439137e-05;6.87192843674852e-09
"WNT11";-8.73249608864927e-05;8.83199243251491e-05;1.52915680157172e-08
"WNT16";7.39860858253172e-05;9.4780565455741e-05;1.43024110426869e-08
"WNT2";-9.91954724156375e-05;0.000189338422657084;4.50706931748916e-08
"WNT2B";6.55932180250978e-06;1.7259451313934e-05;3.35777350793525e-10
"WNT3";5.88310542537228e-05;0.000105234550587059;1.43444671915671e-08
"WNT3A";1.34277951297884e-05;2.28596766779129e-05;6.93860761628029e-10
"WNT4";-4.08297592263168e-05;6.22176059144739e-05;5.47135781928142e-09
"WNT5A";0.000250224283738454;0.000229309967496812;1.14288648862477e-07
"WNT5B";-7.40566292727876e-06;2.16740923788713e-05;5.16510705211907e-10
"WNT6";-0.000161639740756042;0.000209611037079895;6.93066618493601e-08
"WNT7A";-2.19081186608891e-05;8.5274205562698e-05;7.62628182977527e-09
"WNT8B";-9.46620449624764e-06;3.37129569638998e-05;1.2065765729654e-09
"WNT9A";-2.12341189267327e-05;1.93569827068463e-05;8.19120365771341e-10
"WNT9B";-6.75536933625703e-06;3.94920974627329e-05;1.57837067753031e-09
"WRAP53";0.000518229120717892;0.000293418012478251;3.53171170054197e-07
"WRN";-2.38029401020422e-05;5.98319693022707e-05;4.08472270549293e-09
"WSCD2";-2.43057173838672e-05;7.25291539461459e-05;5.76054817016843e-09
"WT1";3.45162861783279e-05;8.96750402142026e-05;9.09433835176621e-09
"WWC1";0.00145949049704938;0.000506784903583247;2.38251532984803e-06
"WWC2";5.20664674411931e-05;0.000142175486602135;2.25762710397628e-08
"WWC3";-1.38425256603998e-05;2.21518739111473e-05;6.73860594472551e-10
"WWTR1";-0.000245509382769881;0.000169201656126329;8.84104505598733e-08
"XAGE3";-1.11613279156572e-05;7.55213762581776e-05;5.72971768049542e-09
"XIRP1";-9.85233887076616e-05;0.000140802558628281;2.91904020780862e-08
"XK";-1.52704056261535e-05;4.13101266769027e-05;1.91028898222036e-09
"XKR4";8.29979517677014e-06;3.7841860894644e-05;1.47620326980852e-09
"XKR7";8.37115013473542e-06;3.22109344813291e-05;1.0897317599084e-09
"XKRX";-1.46240446865222e-05;2.7914518814785e-05;9.79648209849885e-10
"XPA";4.34788458018721e-05;3.43042615457501e-05;3.04690304142428e-09
"XPC";-0.000102601542624977;0.000116827988203229;2.39405316037489e-08
"XPNPEP2";0.000870933633253696;0.000614412498877006;1.12951944474366e-06
"XPNPEP3";2.44597990292103e-05;6.22136525354445e-05;4.40208690687105e-09
"XPO1";1.71143123340916e-06;4.86090124570659e-06;2.6149972254088e-11
"XRCC4";0.000116386985345683;5.81839998624137e-05;1.68729396143976e-08
