"gene";"mean";"sd";"se"
"MLH3";5.52663122948792e-06;1.45128713287335e-05;2.38800531510629e-10
"MLLT1";1.5999223004089e-05;6.0649521566415e-05;3.89300966514674e-09
"MLLT10";0.000187974029974897;0.000176039964480242;6.59761020156777e-08
"MLLT11";-8.8530302029412e-05;0.000107055572817509;1.91697359400378e-08
"MLLT3";4.01404206018368e-05;2.30618078826674e-05;2.13712454011372e-09
"MLLT6";-2.37910566513399e-05;3.52444313401936e-05;1.79422735145736e-09
"MLNR";-3.70909653336775e-06;1.19805357920901e-05;1.55677901949668e-10
"MLPH";-2.24510161169344e-05;3.58993841988179e-05;1.77833339608938e-09
"MLXIPL";2.3069011371655e-05;2.37903634551888e-05;1.09180133749744e-09
"MMAB";-0.000253622704093267;0.000180959889143911;9.67030195164117e-08
"MMACHC";-7.25294342320614e-05;9.07918380176063e-05;1.34110569295077e-08
"MMD";-0.000959064065828567;0.000780982205157316;1.52288390505991e-06
"MMP12";-2.97629121048679e-05;6.24575423951282e-05;4.74294470077617e-09
"MMP15";0.000714749701858454;0.00106240375990247;1.62688684323745e-06
"MMP17";-4.00751300851171e-05;6.05070264704411e-05;5.22598034574276e-09
"MMP19";-3.74605156667725e-05;4.1253539952124e-05;3.08602283126962e-09
"MMP23B";4.6089059124732e-06;5.88253871406858e-05;3.44278699301494e-09
"MMP24";-0.000217539246358453;0.000220041982970561;9.51977701750382e-08
"MMP25";0.00137998384799637;0.00124668535178934;3.44111659196927e-06
"MMP28";0.00046766070691642;0.000589820129003203;5.62685469858816e-07
"MMP3";5.10634233198053e-06;1.02271912424542e-05;1.29494943050213e-10
"MMP8";-1.10045912696373e-05;4.33441924451238e-05;1.97871084527417e-09
"MMP9";-9.83500355334013e-05;0.000271007844990809;8.22927539848988e-08
"MN1";8.06101289869101e-05;4.49021694558833e-05;8.49154373036884e-09
"MNS1";3.0427455759683e-05;4.76210665723698e-05;3.16811552885158e-09
"MNX1";-2.33118048422393e-06;8.46874988986761e-05;7.09682291182943e-09
"MOBKL2C";-3.61168187193793e-06;5.42630278992827e-05;2.9244364405312e-09
"MOCOS";-4.20491356245057e-06;7.11802269500921e-06;6.77782614792158e-11
"MOCS1";-0.000190718753164499;0.000115119552446075;4.94772495420351e-08
"MOCS2";0.000125562681850616;0.000127784886334525;3.19114925953887e-08
"MOGAT2";5.03435409093437e-06;7.74835279269639e-06;8.47071194051273e-11
"MORC1";-1.65833535439957e-06;3.71000458477903e-05;1.36369815893323e-09
"MORF4L1";-2.11568699239896e-05;4.16361927642849e-05;2.16170734965042e-09
"MORF4L2";0.000311728294940877;0.000206974601989625;1.39531684433614e-07
"MORN1";-1.46025267943674e-05;2.19974806578428e-05;6.91685987271353e-10
"MORN2";-0.000362799512649446;0.000166298432473921;1.58967922790012e-07
"MORN3";1.57554996788232e-06;1.61190438655232e-05;2.59386566827163e-10
"MORN4";-1.241734544754e-05;3.86320711791406e-05;1.62985843735608e-09
"MORN5";-1.15450511175264e-05;3.08849860074316e-05;1.07645278665207e-09
"MOSC1";-6.28792870929718e-05;9.65017373794102e-05;1.31617542724836e-08
"MOSC2";-0.000906084050900888;0.000574788662415019;1.14765815636207e-06
"MOSPD1";-2.7181548869061e-05;5.48523066402428e-05;3.71380567589262e-09
"MOSPD3";-2.16696158896633e-05;6.60013682098401e-05;4.77680700887564e-09
"MOV10L1";-6.02398354392203e-05;0.000109023646642772;1.53814409917369e-08
"MOXD1";-0.000212876081389087;0.000234993746892467;9.99178145097459e-08
"MPDU1";0.000930277586118635;0.000220129577583166;9.13328957140007e-07
